-0.21052305	-1.6645628	2.989521	0.587484	0.5877411	-0.8921509	-1.2432202	0.112861864	-0.11823938	0.8098685
-1.0372363	-1.1740019	2.4787703	0.37729055	0.7141854	-0.8290363	-1.4061805	-0.4778015	0.6040005	0.6058328
-0.9918415	-1.2043133	2.6990945	0.7612728	1.1261204	-0.8755953	-1.4231156	-0.051561847	-0.029073033	0.9847984
-0.5431505	-1.2537628	2.210099	0.47529086	0.415318	-1.2317398	-1.2937796	0.070721924	0.014161135	0.9098462
-0.39260378	-1.1855336	3.1257005	0.4883803	0.37489247	-0.99438035	-1.2214546	-0.17836638	0.327598	0.66447777
-0.5707256	-1.2074233	1.9443483	-0.022758303	-0.046903998	-1.2890912	-1.2943499	0.12109535	0.5688688	0.4501892
-0.5549283	-1.4761918	1.9416156	0.9069484	0.6789048	-0.7510519	-1.5807409	0.36328444	-0.44574845	1.4205074
-1.1390351	-0.8242899	2.3386147	0.035171617	0.12476676	-1.2678512	-1.0327187	-0.4175076	1.3411335	0.011329825
-2.8144612	-0.21854015	3.064242	-1.088138	1.7067139	-1.4012773	-1.0832046	-1.3949078	0.41692644	1.1394596
-0.75524604	-1.3788507	2.9050136	0.3827059	0.75390047	-0.8252678	-1.2540601	-0.064478196	0.033287168	0.6083754
-0.7843434	-0.98273003	2.7214231	0.4161512	1.3116623	-0.6926042	-1.5237552	-0.16620164	0.3190624	0.8438691
-2.017992	-0.5176783	3.47779	-0.06533083	2.0928304	-0.3837715	-1.6622877	-0.79773766	0.21236627	1.1974016
-3.3677137	-4.5835037	-3.9420776	-0.55430806	-1.0301946	-3.9479103	-6.1319795	0.7823042	4.1622095	1.8103169
-3.5116935	-1.4265788	1.5185229	0.45178854	3.202262	-0.25203532	-1.4495175	-1.3715667	-0.027838368	0.22392364
-1.2362452	-0.5876368	2.5071785	-0.37171364	-0.23392192	-1.2856058	-1.1359721	-0.60213387	1.7906454	-0.18240814
-2.5699494	-0.70828635	4.072426	-0.7792391	2.169446	-1.3579396	-1.0567971	-1.3526262	-0.19921976	1.6783887
-0.6082008	-1.1734028	3.113748	0.27257174	0.1709006	-1.0495657	-1.2020483	-0.37532458	0.580473	0.46997216
-1.9701803	-0.87783146	0.18918414	-0.88480806	-1.3313032	-2.1812315	-1.5041764	-0.46779364	3.1069183	-1.1921613
-0.32112733	-1.1515881	3.211045	0.55325836	1.2457342	-0.7039468	-1.5407792	-0.01644586	-0.25530678	1.072621
-0.604974	-1.7526132	3.790183	1.0509168	1.578775	-0.49202317	-1.6488187	-0.10746881	-1.020745	1.4515655
-2.9874842	-2.1394222	-2.6951003	1.3022897	0.24452522	-2.7964387	-3.520634	1.3999717	4.1091676	0.39705855
-0.52161944	-1.3185439	0.5998089	-0.513587	-2.2318475	-2.1206977	-1.4967064	0.25101665	3.0424547	-0.9641179
-0.761959	-1.0806705	1.9658166	0.13737538	0.22133416	-1.2991583	-1.4812207	-0.018881125	0.8943372	0.56551015
1.23532	-2.2762585	1.2463484	1.4940971	-0.46464515	-1.7360975	-1.9468151	1.767225	-2.0906858	2.5963244
-0.593703	-1.2776589	2.2121274	0.4678529	0.3261415	-0.8989417	-1.4345616	0.03392432	0.501304	0.7075184
-3.0383162	-1.8773036	-2.4092162	1.6379484	0.4249297	-3.1928906	-3.3112576	1.5067892	4.5629168	-0.1417745
-0.65431774	-0.9413169	2.6988685	-0.041752398	-0.15446617	-1.1785631	-1.2509255	-0.16886218	0.843796	0.16655801
-0.8277032	-0.73574567	2.2628791	0.59220785	0.44425482	-1.1804199	-1.7047528	-0.36993638	-0.12235663	1.6559801
-0.47379223	-1.3508284	2.2712016	0.5265116	0.3690025	-1.090532	-1.3626448	0.099797726	0.35019773	0.7395706
-0.50800115	-0.22894743	2.6790245	-0.8641975	0.24995127	-1.4891102	-1.7372229	-0.44196934	1.9692053	0.49184722
1.2052215	-2.617653	1.52018	1.4943225	-0.20026624	-1.8156755	-2.040623	1.3360525	-1.9785898	2.3572996
-1.2134589	-1.5579134	3.2665067	0.5102972	1.3171427	-0.5534584	-1.3277128	-0.7490045	-0.26002556	1.0507768
-2.8776972	-4.2328286	-3.9024968	-0.8776284	-1.4658743	-3.0268395	-4.5173817	0.6197404	3.1240873	1.3426524
-3.4426494	-3.9754052	-3.670802	0.2994419	-0.49474272	-3.1610801	-5.142657	1.0630553	4.0750637	1.183715
0.028098868	-2.3032768	2.100908	0.8711845	0.16066095	-0.82134116	-1.6284198	0.3397303	-0.75208795	1.5104232
0.6152045	-2.1887636	2.010194	0.97218746	0.23147109	-1.1329666	-1.4916623	1.0049208	-1.193416	1.9327301
-3.0772803	-4.123514	-4.531276	-0.5675889	-0.8574959	-2.6395364	-5.5861154	0.6057439	3.0994332	1.7619226
-2.6535132	-1.0598494	-1.233473	1.304158	0.40997764	-3.0104969	-2.9856918	1.3973919	4.5179167	-0.26428646
-4.452452	-3.6787238	-3.767055	1.7294768	-0.22621968	-5.189428	-6.34217	2.066955	7.2366786	0.16297276
-2.0962193	-3.606295	-3.5402148	-0.86537725	-1.6327069	-2.0305316	-3.994344	0.3812203	2.24834	1.0686445
-3.1774042	-2.3852913	3.0329187	0.80240446	4.055446	-0.09278054	-1.8829128	-1.3642306	-1.5878065	1.5964007
-3.1991947	-2.4644775	-2.5167232	1.8553078	-0.29233244	-3.9713895	-3.944873	1.5155782	5.783092	-0.55744064
0.03368876	-1.4650251	3.0605004	0.4498952	1.1925676	-0.833815	-1.2396996	0.01621396	-0.16027513	1.1235937
-0.065690175	-1.1601194	1.8577312	-0.13655703	-0.9283509	-1.4455025	-1.4173768	0.054883763	1.8358546	-0.12696968
-0.49704087	0.308341	2.9044273	-1.902243	-0.7352463	-2.135766	-1.7186307	-0.68040437	3.2361732	-0.118980296
-0.870442	-0.088464566	1.9769802	-0.42632487	0.7980988	-0.767899	-1.6432052	-0.7069811	2.2620404	0.5684616
-0.6173209	-1.6642313	3.3007016	0.8832743	1.3629497	-0.2650497	-1.5852147	-0.08078056	-0.38329118	1.2598536
-0.8786533	-0.9088164	2.7239711	-0.06966626	-0.03633589	-1.2272828	-1.1829364	-0.45152754	1.308267	0.17848893
-0.47569525	-1.9151016	2.8413754	0.9949346	0.8032832	-0.82538074	-1.4588993	0.220204	-0.5281954	1.2011329
-0.39377648	-1.1643424	2.0351436	-0.11869732	-0.14766502	-1.3229684	-1.4042486	0.05121019	1.2531304	0.32121927
-1.3650616	-1.6291187	3.1657228	0.7241982	2.2531147	-0.38741857	-1.4161991	-0.5016144	-0.92186403	1.4365988
-0.51014006	-0.8312172	2.3095105	0.08569249	-0.4460625	-1.4098892	-1.32265	-0.2095592	1.5330938	0.008061888
-0.4675534	-0.96730566	1.5641192	-0.14645402	-1.1564201	-1.6899774	-1.4151499	-0.068037726	2.1519635	-0.41326052
-0.28622723	-1.170789	1.6463485	-0.06713886	-0.26229715	-1.3809611	-1.4285333	0.007317352	1.4223608	0.09126635
-0.53075254	0.14954516	2.132829	-1.6910338	-0.8987004	-2.326963	-1.8186744	-0.6312316	3.6351616	-0.34928927
-0.12955059	-0.33899167	2.516163	-0.68413717	-0.070057005	-1.4696741	-1.6852709	-0.19638717	1.8347667	0.36641136
-0.837751	-1.3595399	0.032038093	-0.65019816	-2.3747783	-2.7332559	-1.7679615	0.2189024	3.8947778	-1.3989942
0.5117855	-2.1263208	2.7460053	1.2626976	0.73762155	-0.6773524	-1.8853526	0.9047174	-0.8995811	1.7330887
-1.3746947	-1.4090114	2.181482	0.3231313	1.5374343	-0.70120853	-1.3324816	-0.7086717	0.17254543	0.97682923
-0.67416817	-1.180759	1.9739069	0.042993117	0.12668861	-1.2063229	-1.4161967	-0.09724724	0.8962288	0.49342042
-0.56516266	-1.0774335	1.7926887	0.282061	-0.12613894	-1.3158432	-1.3979828	0.04365586	1.289366	0.24626487
-0.5326452	-1.3352935	2.8940115	0.45771158	0.6082071	-1.0490847	-1.3663254	-0.00878175	0.3969265	0.7405917
0.022772731	-1.5388211	1.0891651	0.090520255	-0.79033375	-1.7073342	-1.584222	0.39964628	1.1557506	0.5081338
-0.84787416	-0.88842654	0.72833264	-0.23282103	-1.1666551	-1.9525763	-1.7651148	-0.011575109	2.8629253	-0.56698227
-0.39103112	-1.1994181	1.777902	0.19650286	-0.37121812	-1.3465203	-1.4562641	0.26177293	1.166261	0.27627143
-0.30347517	-1.7391218	3.225142	0.95601636	1.0383099	-0.581451	-1.422911	0.3426049	-0.7876235	1.3048333
-0.663245	-0.8758166	1.4025867	0.24636637	-0.33526665	-1.3946176	-1.6313121	-0.12271528	1.4964933	0.4198296
-1.3075595	-1.6904924	2.715429	0.7133267	1.5939095	-0.7381879	-1.440557	-0.30487007	-0.17612015	1.1059248
0.06828107	-2.7062948	0.59649825	1.4336576	0.0882594	-0.88661146	-2.0113008	1.1630108	-1.184431	1.631056
-1.3696914	-0.6954147	1.8804809	-0.031509627	0.42107448	-1.087205	-1.4250776	-0.6422118	1.5708627	0.111970045
-0.56735516	-1.8511479	0.5776092	0.38476855	0.18270719	-1.1915132	-1.7458162	0.34374553	0.19503056	0.97532254
-0.8451064	-1.496078	3.9144895	1.8182371	3.221706	-0.008310919	-2.474441	0.6745845	-1.6012546	3.0732489
-0.622449	-1.1664815	3.1641243	0.22707151	0.15177652	-0.9086892	-1.2000446	-0.34778917	0.81892556	0.28767708
-0.5336199	-1.9725901	1.7873017	1.6192474	1.7180287	-0.03791765	-2.3321486	0.8525381	-1.4384238	2.079738
-0.71364784	-1.8532282	3.080973	0.5819055	1.0420152	-0.94030327	-1.545793	-0.22147632	-0.80032164	1.5731562
-1.423837	-1.6554866	3.661497	0.9345935	2.465863	-0.5766813	-1.7649906	-0.16607822	-1.4164083	2.012163
-2.0363603	-0.22393848	-0.8839446	-0.12237925	-0.0618739	-1.9606624	-1.9448652	-0.21488526	3.429688	-0.3744136
-0.7373113	-0.94776297	1.6258634	-0.19198532	-0.5132397	-1.6447626	-1.282591	-0.2819376	2.1313577	-0.53677225
-2.1624916	-1.7859946	3.252074	0.5917369	2.8188193	-0.58322674	-1.5675473	-0.98770696	-0.80569285	1.0047227
0.095434874	-2.3562984	1.5526497	1.0972936	0.4375993	-0.98891234	-1.6176623	0.8980051	-1.1577657	1.7176663
-0.90917647	-1.054887	2.465974	0.15198323	0.45471802	-0.8975318	-1.3145434	-0.37752154	0.9309399	0.36599347
-1.4857879	-1.348805	2.5509386	0.47963533	1.7732555	-0.6453206	-1.3502378	-0.6079492	-0.38302025	1.0352198
-0.29308018	-1.260303	1.0688858	0.16746055	-0.4448634	-1.549185	-1.659317	0.1145218	1.7700857	0.1387572
-0.60810786	-1.5535351	3.0723386	0.66973954	0.9917344	-0.54052204	-1.3718647	-0.081183136	-0.29410887	0.90946776
-1.0105008	-1.3002468	2.010285	0.15787527	0.19610646	-1.164626	-1.6502017	-0.39015695	1.3895806	0.17055067
-0.01735108	-2.0057075	2.4611876	0.821467	0.37976137	-0.9668595	-1.5478896	0.3169853	-0.18511865	1.0789456
-0.64508224	-0.9933723	2.1181972	0.12258663	0.00083785545	-1.2830291	-1.4718484	-0.08883121	1.3268232	0.37189677
-2.5829737	-1.9716929	4.264731	0.16424002	3.1796417	-1.0041647	-1.2031415	-1.379432	-1.3210227	1.8188155
-0.5983969	-1.3114157	1.5278587	0.1979115	-0.34223348	-1.4832474	-1.594224	0.112415254	1.2495576	0.45995486
-0.49392605	-1.1388927	1.3260552	0.09054589	-0.62938124	-1.5422487	-1.5164819	0.0885312	1.5833808	0.08669838
-0.79504853	-1.8444015	-1.2382549	-0.34735405	-1.5733759	-2.032226	-2.5337155	0.4209475	2.5006542	0.11594577
-0.49893028	-1.0769094	0.55928946	-0.7094698	-1.8948761	-2.518111	-1.6495708	-0.26644194	3.4925961	-0.5693662
-1.7447091	-1.5053005	3.120578	0.9957774	1.6423265	-0.5830564	-1.2316912	-0.6118484	-0.9838436	1.3273376
-0.20014371	-2.4656866	1.8366318	1.1490742	0.86292386	-0.9026988	-1.7298285	0.54456115	-0.83285826	1.4499389
-1.9012789	-0.7980937	2.00892	0.69551253	1.5088559	-0.7397319	-1.2652066	-0.3313852	0.1495533	0.9143936
-0.32095677	-1.3984274	1.8258501	0.32644197	-0.052438922	-1.1645614	-1.5065408	0.24589272	0.903811	0.5955078
-1.8379655	-1.0897176	0.86436725	0.09070475	0.44600812	-1.3045907	-1.4524467	-0.59313947	1.5035696	0.16160621
-0.35652384	-1.9171479	-0.55547744	0.3975198	-0.9455531	-1.3043711	-2.3578954	0.9623828	1.3257512	0.20382206
-0.86078995	-1.605158	1.4781922	0.5909604	0.8533756	-0.87116706	-1.7376842	0.17125441	0.07359911	1.088463
-0.5635274	-1.4095017	0.35224584	-0.56067723	-1.8274635	-2.1000197	-1.741129	0.15124567	2.7397413	-0.53939766
-0.576717	-1.8038772	2.1798542	0.8656434	1.2522545	-0.6094163	-1.7424195	0.2423878	-0.121862955	1.234077
-0.5645946	-1.189571	1.6995348	0.10499582	-0.04683513	-1.4453223	-1.4777529	0.14341114	1.2134838	0.4418248
-0.26875606	-2.2940502	1.8636708	0.98460233	1.1491666	-0.99664736	-1.4487067	0.22473748	-0.3986599	0.78169394
-0.55055225	-1.2313802	2.9300377	0.48521414	0.56209546	-0.88166076	-1.5801588	-0.12563728	0.27153495	0.91276836
-0.93417704	-0.91305184	2.7017314	0.3161729	1.0937693	-0.8013305	-1.2978604	-0.24692625	0.034493443	0.90532565
-0.7032198	-1.1335013	1.3278162	-0.032435182	-0.76325345	-1.6557629	-1.5074805	-0.016886042	2.0056446	-0.22885345
0.15631673	-1.9863883	1.1158322	0.8891553	-0.35978797	-1.2491463	-1.8551213	0.88496596	0.03988405	0.9262675
0.37172616	-2.1696713	2.7347438	1.1655887	0.6343581	-0.9613364	-1.6801513	0.50669485	-0.6977369	1.4004205
-0.9164143	-2.1159	-0.3489092	0.2543361	-0.060588997	-1.591461	-1.9613314	0.4425642	0.5832027	0.7191045
-0.61600006	-1.6425489	0.84528434	0.18645634	-0.74500436	-1.5909718	-1.9693266	0.17213264	1.8700782	0.2211226
-0.32500267	-1.3283982	2.7881296	0.5337196	0.72416353	-0.90572095	-1.37191	0.064917676	0.02137513	0.94280183
0.28379393	-2.1631145	1.2025632	1.0616829	0.03836878	-1.1977782	-1.9556917	1.0262601	-0.7625629	1.3284584
-0.4966826	-1.5323715	0.34533054	-0.3164317	-1.0033966	-1.9391848	-1.8325027	0.17650037	2.1758237	-0.03349695
-0.7044459	-1.098356	1.6629308	-0.058398366	-0.39248735	-1.5861882	-1.5086559	-0.10375101	1.6358169	0.11612488
-0.16227186	-1.5982729	2.7582424	0.57781446	0.3822682	-0.9674545	-1.4845328	0.18025328	0.09343354	0.92482173
-0.92887294	-0.9370209	2.3971212	0.3244007	0.5366843	-0.97215307	-1.3913146	-0.19933331	0.85508376	0.34994307
-0.693904	-1.0641127	1.8947351	-0.29635215	-0.500189	-1.6360843	-1.6938534	-0.22330439	1.8405055	0.10967772
-0.09106223	-1.904983	1.605728	1.0281509	0.3784297	-1.0108703	-2.0965378	0.83857435	-0.48029253	1.3659464
-0.7551324	-1.6211776	2.663483	0.66536057	1.2405632	-0.8575782	-1.5250139	0.08461641	-0.40812728	1.2845321
-0.8070807	-1.4956876	1.4689908	0.43279487	0.37298694	-0.98217046	-1.5778735	0.041822884	0.6472203	0.5213788
